Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,London Fix,London Fix,London Fix,London Fix,London Fix,London Fix,London Fix,HSRA,Interest Rates,Interest Rates,London Fix,London Fix,London Fix,London Fix,London Fix,London Fix,London Fix,HSRA,Interest Rates,Interest Rates,London Fix,London Fix,London Fix,London Fix,London Fix,London Fix,London Fix,HSRA,Interest Rates,Interest Rates,Stock,Stock,CPI,CPIAUCSL_PC1,FEDFUNDS,Real US Short Term Interest Rates
Metal/Currency,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,AUD,AUD,AUD,AUD,USD,USD,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,AUD,AUD,AUD,AUD,USD,USD,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,AUD,AUD,AUD,AUD,USD,USD,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Silver,Platinum,Palladium,Gold,Gold,Silver,Platinum,Platinum,Palladium,Palladium,AUD,Federal Funds Rate,On Call Unofficial,Gold,Gold,Silver,Platinum,Platinum,Palladium,Palladium,AUD,Federal Funds Rate,On Call Unofficial,Gold,Gold,Silver,Platinum,Platinum,Palladium,Palladium,AUD,Federal Funds Rate,On Call Unofficial,S&P/ASX 200,S&P/ASX 200,All Groups Australia,Consumer Price Index for All Urban Consumers: All Items,Effective Federal Funds Rate,
Priced In,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,JPY,JPY,JPY,JPY,AUD,AUD,AUD,AUD,AUD,AUD,AUD,AUD,JPY,JPY,JPY,JPY,JPY,JPY,JPY,JPY,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,JPY,JPY,JPY,JPY,AUD,AUD,AUD,AUD,AUD,AUD,AUD,AUD,JPY,JPY,JPY,JPY,JPY,JPY,JPY,JPY,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,JPY,JPY,JPY,JPY,AUD,AUD,AUD,AUD,AUD,AUD,AUD,AUD,JPY,JPY,JPY,JPY,JPY,JPY,JPY,JPY,USD,USD,USD,USD,USD,USD,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,USD,USD,USD,AUD,Accumulation Index,,Index,USD,USD,
Price Type,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,Bid,Bid,Bid,Bid,Ask,Ask,Ask,Ask,AM Fix,PM Fix,Fix,AM Fix,PM Fix,AM Fix,PM Fix,Fix,% pa,% pa,AM Fix,PM Fix,Fix,AM Fix,PM Fix,AM Fix,PM Fix,Fix,% pa,% pa,AM Fix,PM Fix,Fix,AM Fix,PM Fix,AM Fix,PM Fix,Fix,% pa,% pa,http://www.abs.gov.au/ausstats/abs@.nsf/Products/1350.0Jan+2011ChapterFinance+Markets?OpenDocument,http://www.abs.gov.au/ausstats/abs@.nsf/Products/1350.0Jan+2011ChapterFinance+Markets?OpenDocument,http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/6401.0Sep%202010?OpenDocument,http://research.stlouisfed.org/fred2/series/CPIAUCSL/,http://research.stlouisfed.org/fred2/series/FEDFUNDS/,
Summary,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,EOM,EOM,EOQ,,,
Jan 16,1121.35,14.27,882.1,552,1133.65,14.82,907.34,576,.7293,.7299,87.71,87.81,120.99,121.18,1596.52,20.36,1255.29,758.31,1614.44,21.18,1286.06,789.8,134012.61,1691.44,105664.3,66333.84,135691.97,1761.96,109261.88,69350.4,1056.24,13.5,804.5,445.5,1068.74,14.09,825.5,467.5,.6847,.685,79.59,79.64,116.17,116.26,1447.1,18.59,1147.38,641.19,1465.43,19.47,1184.44,672.29,126562,1590.52,93788.69,52225.97,128170.43,1659.37,96517.46,54856.45,1090.86,13.8,843.26,489.59,1103.1,14.37,866.49,513.1,.7011,.7015,82.85,82.9,118.09,118.23,1555.41,19.68,1201.92,697.74,1573.74,20.5,1235.74,731.68,128823.37,1630.1,99597.63,57829.11,130414.11,1698.96,102456.07,60673.91,1119,1116.25,14.38,890,893,547,550,.7297,,,1072.7,1077,13.58,817,814,465,470,.6854,,,1095.66,1097.38,14.0158,853.45,854.1,498.2,499.9,.70084,
Feb 16,1242.96,15.5,947.99,521.85,1255.23,16.09,974.5,543.77,.7244,.7249,85.98,86.05,121.38,121.56,1751.3,21.84,1336.1,742.53,1769.86,22.63,1369.26,773.94,139770.85,1750.53,106894.02,59734.48,141251.03,1816.62,109747.26,62809.38,1113,13.97,839.24,470,1125.3,14.55,865.75,493.26,.7009,.7014,78.16,78.19,111.31,111.38,1573.97,19.77,1195.33,649.77,1591.77,20.59,1228.87,683.66,133735.88,1625.86,100339.53,52977.57,135363.4,1695.08,103630.28,55600.27,1190.09,14.81,909,495.02,1202.42,15.37,932.11,518.58,.7129,.7133,81.91,81.97,114.85,114.98,1668.37,20.76,1274.36,694.08,1686.51,21.56,1307.42,727.48,136576.25,1699.7,104327.22,56851.01,138152.59,1766.6,107105.35,59626.09,1239.5,1250.75,15.65,952,957,523,526,.72265,,,1122,1126.5,14.26,860,861,485,487,.70265,,,1194.89,1199.91,15.0681,918.71,920.24,504.81,505.19,.71336,
Mar 16,1277.2,15.86,996.87,595.05,1289.5,16.42,1017.1,618.15,.7692,.7694,86.33,86.42,114.43,114.46,1745.26,20.79,1342.59,781.44,1762.19,21.57,1370.2,814.9,144310.83,1763.78,112536.65,66728.91,145829.56,1828.86,114867.89,69399.7,1210.8,14.53,920.25,481.75,1222.5,15.09,943.38,505.9,.7113,.7118,79.92,79.95,110.85,110.92,1594.19,19.55,1234.37,673.88,1610.63,20.28,1268.08,709.05,136578.24,1644.02,103576.77,54061.99,137946.9,1710.33,106337.24,56868.22,1240.93,15.14,954.97,553.64,1253.23,15.71,978.77,577.29,.7486,.7489,84.51,84.55,112.85,112.96,1657.56,20.22,1275.31,738.9,1674.77,20.99,1307.72,770.85,140032.26,1708.54,107757.91,62464.9,141564.02,1774.18,110556.48,65199.34,1274.1,1277.5,15.94,1002,1005,597,605,.76655,,,1216.45,1217.6,14.82,936,931,503,511,.71475,,,1246.31,1246.34,15.4205,967.62,968.43,563.81,567.38,.74771,
Apr 16,1273.27,17.57,1052.09,617.95,1285.57,18.14,1078,642.95,.7818,.7821,86.33,86.41,112.36,112.48,1663.97,23,1378.34,807.57,1681.63,23.75,1409.33,840.57,138442.29,1898.61,113346.31,67038.97,140090.78,1965.56,116101.1,69787.88,1211.3,14.7,928.7,526.5,1223.6,15.26,950.04,548.7,.7511,.7514,81.19,81.27,106.9,107.01,1574.43,19.27,1223.74,688.07,1590.62,20.02,1252.19,720.28,132365.52,1613.94,101734.99,57063.56,133816.37,1675.07,103956.33,59643.69,1236.15,15.93,980.02,560.51,1248.48,16.5,1003.66,584.1,.766,.7664,83.96,84,109.55,109.66,1613.07,20.78,1278.66,731.26,1629.92,21.53,1310.11,762.4,135413.23,1744.99,107355.29,61408.94,136896.4,1808.7,110050.42,64055.42,1274.5,1285.65,17.855,1060,1065,624,628,.78005,,,1215,1213.6,14.96,945,942,538,536,.7513,,,1241.45,1242.26,16.2588,992.81,994.19,572.48,574.33,.7664,
May 16,1296.61,17.65,1076.5,617.3,1308.88,18.23,1103,641,.7706,.7714,81.79,81.81,111.28,111.4,1753.89,23.43,1446.15,819.93,1771.95,24.22,1479.58,850.83,139037.42,1878.31,114761.57,65554.72,140494.56,1941.31,117447.62,68260.09,1196.75,15.64,957.5,520.9,1208.45,16.24,978.5,543.59,.7156,.716,78.39,78.41,105.54,105.64,1667.49,21.79,1333.89,722.57,1685.11,22.64,1364.83,756.04,132575.97,1733.71,106337.72,57293.79,134065.44,1802.78,108734.3,59903.62,1255.7,16.66,1025.9,569.26,1268.01,17.23,1049.61,592.2,.7323,.7327,79.69,79.75,108.79,108.92,1713.87,22.73,1400.01,776.61,1731.54,23.53,1433.09,808.33,136581.19,1811.85,111573.01,61898.23,138086.14,1876.26,114288.86,64471.12,1296.5,1294,17.51,1084,1081,620,617,.7614,,,1210.5,1212.1,16.06,977,971,533,523,.7179,,,1259.76,1259.4,16.8888,1035.85,1033.7,577.5,576.75,.73163,
Jun 16,1336.2,18.14,1001.03,583.6,1348.3,18.7,1026,606.85,.755,.7555,80.72,80.74,110.65,110.7,1816.97,24.4,1343.17,785.57,1834.42,25.17,1380.44,817.97,136852.7,1862.8,107432.49,59925.45,138141.53,1922.73,110219.57,62354.27,1203.8,15.66,944.49,521.97,1216.2,16.25,965.91,545.65,.722,.7225,73.93,74.01,100.57,100.78,1661.36,21.58,1269.69,706.3,1678.5,22.37,1302.58,736.66,130695.78,1708,97415.51,54337.18,132378.38,1773.92,100315.9,56914.91,1271.07,16.94,974.27,541.77,1283.32,17.52,998.07,564.69,.7395,.7399,77.95,78,105.36,105.49,1717.81,22.89,1316.78,732.21,1735.3,23.68,1349.68,763.6,133840.97,1783.32,102641.78,57067.4,135298.01,1846.34,105278.69,59555.28,1324.6,1324.55,18.36,1007,1016,587,589,.75455,,,1211,1212.4,15.95,960,963,539,531,.7228,,,1273.58,1276.4,17.1811,984.32,984.14,551.32,553.09,.73963,
Jul 16,1366.6,20.78,1141,697.5,1378.4,21.36,1167.5,720.75,.7664,.7669,81.39,81.49,107.41,107.54,1839.37,27.71,1511.66,926.54,1857.32,28.49,1548.2,958.32,140912.88,2131.82,119405.65,73000.31,142364.81,2194.31,122354,75570.64,1307.36,18.46,1012.2,580.9,1319.63,19.08,1035.9,602.1,.7415,.7421,74.78,74.79,100.32,100.4,1727.47,24.79,1358.48,773.81,1744.65,25.62,1390.66,802.59,135572.76,1898.61,104211.58,58876.42,136941.16,1963.9,106749.5,61430.95,1334.16,19.7,1076.53,633.89,1346.32,20.28,1100.75,657.31,.7522,.7526,78.28,78.34,104,104.13,1772.78,26.17,1430.37,842.29,1789.82,26.96,1463.29,873.85,138730.29,2048.69,111974.05,65976.68,140166.77,2112.04,114635.97,68497.53,1370,1366.25,20.47,1149,1143,704,707,.7613,,,1315,1313.15,19.24,1033,1039,593,596,.7441,,,1337.43,1337.33,19.9286,1086.24,1086.48,642.24,646.05,.7516,
Aug 16,1360.96,20.48,1174,730.5,1372.75,21.04,1197,752.5,.7725,.773,78.52,78.59,103.18,103.34,1794.13,27.02,1530.2,949.56,1809.96,27.78,1565.42,978.67,138015.36,2080.13,118867.5,74021.57,139529.44,2143.09,121402.34,76378.75,1307.26,18.16,1044.5,668.65,1318.83,18.75,1068.8,691.55,.7508,.7511,76.12,76.21,99.66,99.77,1727.05,23.92,1389.52,880.96,1743.42,24.7,1423.55,911.64,132419.22,1831.11,106823.55,67422.3,133745.88,1891.41,109366.48,69970.89,1336.09,19.33,1113.92,690.04,1348.17,19.92,1138.58,712.97,.7626,.7629,77.23,77.3,101.23,101.38,1751.29,25.34,1459.97,904.48,1767.96,26.12,1493.01,934.98,135251.18,1957.01,112765.04,69852.86,136666.8,2019.46,115425.02,72276.23,1364.4,1363.75,20.71,1177,1182,731,730,.7713,,,1314.45,1309.25,18.5,1060,1050,683,674,.7524,,,1340.86,1341.09,19.6402,1127.14,1123.77,699.95,700,.76265,
Sep 16,1347.8,19.79,1094.1,710.5,1360.2,20.4,1118.65,734.77,.7728,.773,79.07,79.12,103.89,104.02,1772.5,25.78,1424.79,931.44,1789.7,26.59,1459.05,962.25,137031.48,2008.09,110887.04,71939.25,138508.64,2073.46,113677.21,74237.53,1303.6,18.37,1007.99,641.5,1315.3,19,1032.8,664.6,.7448,.7452,75.98,76.08,100.1,100.17,1714.07,24.35,1315.21,853.72,1730.19,25.2,1347.8,884.95,132616.72,1884.75,101599.58,65445.48,133926.89,1947.15,104019.55,67882.24,1321.89,19.02,1039.8,672.98,1333.94,19.61,1064.17,695.85,.7588,.7591,77.37,77.44,101.93,102.06,1741.38,25.05,1369.73,886.4,1758.06,25.85,1402.47,916.96,134732.21,1938.59,105987.76,68585.2,136138.08,2001.44,108613.88,71009.14,1348.75,1348.35,19.93,1095,1097,719,722,.76925,,,1305.7,1308.35,18.65,1025,1012,652,653,.7467,,,1326.62,1326.08,19.2848,1048.55,1045.95,681.95,682.59,.75865,
Oct 16,1314.86,19.02,1018.2,712.8,1326.51,19.6,1044.25,736.27,.7733,.7735,80.29,80.32,105.36,105.44,1718.32,24.84,1331.11,930.67,1733.77,25.62,1364.85,962.32,133645.64,1927.49,103255.78,72235.15,134984.57,1987.83,105907.84,74713.64,1247.01,16.98,915.3,602.5,1259.28,17.58,940.5,624.5,.7508,.7509,77.51,77.57,101.23,101.37,1632.75,22.41,1199.45,794.12,1649.21,23.21,1232.21,823.25,129185.02,1763.71,95151.03,63352.88,130554.02,1827.62,97877.84,65782.87,1264.31,17.48,950.4,642.36,1276.37,18.07,974.36,665,.7617,.762,79.02,79.05,103.7,103.79,1659.25,22.94,1247.29,843.02,1675.8,23.73,1279.29,873.12,131104.11,1812.85,98547.21,66592.7,132462.29,1875.62,101113.99,68996.75,1318.65,1313.3,19.18,1020,1013,719,722,.77225,,,1252.7,1251.75,17.33,926,927,612,612,.7548,,,1268.93,1266.57,17.7371,960.43,959.14,650.48,648.52,.7616,
Nov 16,1332,18.73,1011.3,759.05,1343.9,19.31,1033.65,784.05,.7758,.7763,84.55,84.56,113.86,113.94,1753.55,24.66,1331.01,1015,1770.62,25.44,1361.86,1048.75,135966.6,1969.7,105137.16,85729.8,137319.72,2034.91,107946.6,88596.45,1169.82,16.03,894.5,608.2,1175.1,16.31,918.8,630.6,.7312,.7316,76.87,76.88,101.2,101.29,1577.42,21.58,1204.07,791.17,1586.05,21.97,1238.59,820.77,129924.34,1800.95,99189.02,62619.34,131330.21,1845.21,102039.5,64970.72,1236.92,17.21,946,683.39,1246.56,17.68,970.24,706.58,.7536,.7539,81.42,81.45,108.04,108.13,1640.27,22.81,1254.47,907.43,1653.82,23.45,1287.27,938.67,133493.31,1856.18,102099.04,73990.31,134636.82,1908.31,104806.09,76560.34,1304.55,1303.75,18.81,1008,1003,764,770,.7746,,,1187.25,1178.1,16.31,911,906,619,625,.73305,,,1240.29,1235.98,17.4155,954.77,952.77,692.77,696.5,.75385,
Dec 16,1178.31,17.07,943.1,765.1,1184.08,17.36,966,786.93,.7503,.7508,87.25,87.27,118.32,118.42,1601.02,22.76,1259.49,1032.66,1610.38,23.16,1293.14,1062.39,135276.29,1969.64,108282.93,87328.51,136076.34,2000.68,111332.91,89856.63,1124.95,15.64,885.5,643.05,1130.52,15.93,910.7,666,.718,.719,83.76,83.77,113.19,113.35,1527.22,21.52,1202.47,888.56,1536.03,21.9,1238.42,921.42,132195,1834.57,102293.88,75541.03,132980.49,1869.7,104817.89,78305.5,1151.32,16.33,910.26,699.5,1156.84,16.6,934.75,722.59,.7358,.7363,85.27,85.3,115.83,115.94,1563.79,22.18,1236.37,949.62,1572.23,22.56,1270.41,981.59,133331.36,1891.05,105422.5,80974.82,134097.87,1924.35,108362.35,83730.03,1174.75,1177.65,17.13,947,944,774,767,.74975,,,1130.55,1125.7,15.74,903,898,653,655,.71815,,,1152.17,1151.4,16.376,919.25,920.5,707.4,711.81,.73545,
Jan 17,1215.7,17.1,986.75,783,1221.6,17.39,1011.65,807,.7602,.7607,86.97,86.98,118.07,118.18,1609.29,22.64,1320.02,1034.74,1618.15,23.01,1353.25,1068.43,138239.8,1955.64,113354.35,88878.33,139035.54,1988.05,116164.51,91748.53,1147.56,15.83,894.5,672.15,1152.81,16.08,915.5,694.5,.7192,.7198,84.45,84.47,112.45,112.66,1566.63,21.97,1241.26,930.66,1574.2,22.34,1272.06,960.18,134620.26,1857.02,104871.18,78948.51,135493.21,1889.08,107552.94,81617.64,1189.96,16.68,959.97,738.85,1195.45,16.96,983.51,762.1,.745,.7454,85.67,85.7,114.96,115.06,1596.55,22.38,1287.94,991.24,1604.76,22.76,1320.2,1022.97,136773.91,1917.18,110336.17,84918.53,137529.34,1950.56,113143.57,87670.41,1217.5,1216.8,17.29,994,993,786,787,.75995,,,1148.65,1151,15.95,906,929,684,706,.7197,,,1192.65,1192.62,16.8076,970.9,971.76,746.38,748.38,.74347,
Feb 17,1255.86,18.28,1022.6,782.5,1260.96,18.54,1047,805.77,.7719,.7723,88.15,88.16,114.5,114.53,1636.51,23.76,1331.51,1016.03,1644.02,24.13,1363.06,1049.29,142276.38,2065.28,114867.48,89079.8,142942.43,2094.89,117921.22,91780.72,1204.56,17.14,980.5,737.6,1210.33,17.46,1004.4,761.1,.7553,.7555,85.29,85.3,111.61,111.69,1579.92,22.42,1278.08,961.17,1589.26,22.84,1311.55,991.92,136242.59,1932.73,110684.45,83019.38,136941.72,1971.47,113407.59,85761.45,1229.8,17.73,996.34,762.24,1235.35,18.01,1020.41,786.08,.7662,.7666,86.65,86.68,113.04,113.13,1604.21,23.13,1299.69,994.29,1612.28,23.51,1331.78,1025.92,139008.06,2004.33,112617.86,86162.42,139748.44,2037.57,115432.82,88929.38,1256.25,1257.2,18.34,1026,1033,791,793,.77165,,,1210,1203.65,17.28,992,988,749,747,.758,,,1233.39,1234.36,17.8743,1006.4,1007.35,772.25,775.55,.76608,
